1053.5	44.0833
1053	44.2441
1052.5	43.9034
1052	44.99
1051.5	44.5001
1051	44.106
1050.5	45.131
1050	44.8895
1049.5	45.0745
1049	45.1839
1048.5	44.7482
1048	45.2164
1047.5	45.1615
1047	44.9508
1046.5	44.5694
1046	44.3389
1045.5	44.5845
1045	43.8902
1044.5	44.4206
1044	44.7409
1043.5	44.9914
1043	44.6172
1042.5	44.0078
1042	44.3549
1041.5	44.6431
1041	44.7636
1040.5	44.5889
1040	44.3144
1039.5	44.6689
1039	45.6223
1038.5	45.3375
1038	45.5197
1037.5	45.6085
1037	44.8072
1036.5	45.3131
1036	45.6467
1035.5	44.2657
1035	43.7668
1034.5	43.8356
1034	45.3355
1033.5	45.3705
1033	46.0914
1032.5	45.0193
1032	45.3327
1031.5	44.1722
1031	45.5774
1030.5	45.2668
1030	45.3916
1029.5	45.3007
1029	45.7938
1028.5	45.487
1028	45.7054
1027.5	45.7357
1027	46.0968
1026.5	46.372
1026	45.9767
1025.5	46.0492
1025	45.4586
1024.5	46.1802
1024	45.3391
1023.5	45.1526
1023	46.4971
1022.5	44.7665
1022	44.694
1021.5	46.4015
1021	45.325
1020.5	45.3594
1020	45.8922
1019.5	46.7558
1019	45.6325
1018.5	45.3106
1018	45.1946
1017.5	45.9052
1017	46.2744
1016.5	45.4805
1016	45.3215
1015.5	45.0855
1015	46.4207
1014.5	46.1857
1014	47.0438
1013.5	45.5725
1013	45.7922
1012.5	45.5288
1012	45.6728
1011.5	46.1862
1011	47.0319
1010.5	46.9761
1010	46.7575
1009.5	45.588
1009	45.8783
1008.5	46.6538
1008	45.9934
1007.5	46.3093
1007	45.9319
1006.5	46.5182
1006	46.1223
1005.5	47.3272
1005	47.2706
1004.5	47.0501
1004	46.6335
1003.5	47.2149
1003	47.749
1002.5	47.7165
1002	47.7433
1001.5	47.2775
1001	47.3087
1000.5	47.5915
1000	47.8511
999.5	46.3156
999	46.6856
998.5	47.2434
998	48.6346
997.5	47.4582
997	48.1774
996.5	47.4409
996	47.3094
995.5	48.0674
995	48.27
994.5	47.4876
994	48.274
993.5	47.8563
993	47.5287
992.5	47.6129
992	48.4423
991.5	47.4799
991	47.5649
990.5	47.9389
990	47.4341
989.5	47.262
989	48.1473
988.5	47.9607
988	48.2814
987.5	47.7954
987	48.296
986.5	49.1293
986	48.6053
985.5	49.3879
985	50.1042
984.5	49.9377
984	50.3142
983.5	49.3203
983	49.5471
982.5	49.9417
982	49.9543
981.5	50.8423
981	50.729
980.5	51.3465
980	51.5674
979.5	51.7317
979	51.3807
978.5	51.0085
978	50.6259
977.5	50.2833
977	49.9716
976.5	49.2531
976	49.3267
975.5	49.1087
975	48.6986
974.5	49.018
974	49.2254
973.5	49.4899
973	49.1047
972.5	48.384
972	48.4366
971.5	49.3042
971	47.3776
970.5	48.5414
970	48.9287
969.5	48.9375
969	49.2557
968.5	48.6087
968	47.3937
967.5	48.1552
967	48.9922
966.5	48.0308
966	47.3784
965.5	48.4135
965	48.9804
964.5	48.0688
964	47.8974
963.5	47.9328
963	48.5796
962.5	48.5752
962	48.9569
961.5	49.6332
961	49.9875
960.5	49.7901
960	51.1876
959.5	53.0348
959	54.7252
958.5	54.3775
958	58.4812
957.5	60.7486
957	63.607
956.5	65.3771
956	64.5923
955.5	61.0247
955	56.6405
954.5	53.2002
954	50.5313
953.5	48.4286
953	48.8089
952.5	48.7909
952	47.1537
951.5	47.4311
951	46.9933
950.5	46.7213
950	46.3722
949.5	46.7684
949	46.3782
948.5	46.8156
948	47.0221
947.5	46.3895
947	45.6814
946.5	46.5364
946	45.9147
945.5	45.3164
945	45.43
944.5	45.2357
944	45.7065
943.5	44.6944
943	44.5702
942.5	45.2891
942	46.0731
941.5	45.9387
941	46.3793
940.5	47.969
940	48.6173
939.5	50.9073
939	53.6631
938.5	57.6579
938	64.0538
937.5	71.6058
937	79.3474
936.5	80.8663
936	76.5924
935.5	64.4558
935	53.6015
934.5	46.3798
934	44.2348
933.5	40.768
933	40.4168
932.5	39.7602
932	38.6615
931.5	38.7844
931	38.6518
930.5	38.0252
930	38.3465
929.5	38.8761
929	37.074
928.5	37.203
928	38.4465
927.5	39.6697
927	40.5936
926.5	40.5651
926	41.5891
925.5	39.7431
925	38.9119
924.5	39.1097
924	38.6265
923.5	37.5586
923	37.4106
922.5	37.2255
922	36.0994
921.5	37.1885
921	36.1222
920.5	36.6303
920	37.6102
919.5	36.6832
919	36.7535
918.5	36.4954
918	36.3392
917.5	36.7497
917	36.2043
916.5	35.9321
916	37.0817
915.5	36.9129
915	36.1443
914.5	36.1627
914	37.081
913.5	36.9075
913	36.7652
912.5	36.9898
912	36.7036
911.5	36.4399
911	36.3646
910.5	37.122
910	36.0303
909.5	36.7696
909	37.0198
908.5	36.1182
908	36.6364
907.5	36.1164
907	37.4352
906.5	36.7086
906	36.87
905.5	35.6204
905	36.1664
904.5	36.2139
904	36.5232
903.5	36.2328
903	36.7284
902.5	36.6426
902	35.9422
901.5	37.1207
901	37.0483
900.5	36.54
900	36.3842
899.5	36.5213
899	37.7888
898.5	37.1166
898	36.8743
897.5	36.3119
897	37.4808
896.5	37.7746
896	37.162
895.5	37.4394
895	36.0335
894.5	36.6726
894	36.9923
893.5	36.3407
893	37.2982
892.5	37.8544
892	37.9896
891.5	37.6624
891	37.3793
890.5	37.0735
890	37.1425
889.5	38.0242
889	38.2634
888.5	37.0023
888	37.602
887.5	37.4207
887	37.9086
886.5	37.6556
886	37.9887
885.5	37.295
885	38.2626
884.5	38.4686
884	37.8086
883.5	37.891
883	37.721
882.5	37.203
882	37.3673
881.5	37.8755
881	38.2301
880.5	37.3107
880	37.9562
879.5	37.8852
879	36.7098
878.5	38.2008
878	37.6072
877.5	36.6986
877	37.8267
876.5	37.8822
876	37.3203
875.5	37.9277
875	38.1155
874.5	37.2148
874	38.065
873.5	38.3696
873	38.2448
872.5	38.2207
872	37.5463
871.5	37.498
871	38.4233
870.5	38.6253
870	38.4669
869.5	38.1028
869	37.0628
868.5	38.1784
868	38.6847
867.5	38.911
867	38.5244
866.5	38.375
866	38.6586
865.5	38.3043
865	38.4291
864.5	38.466
864	38.256
863.5	38.544
863	37.9499
862.5	38.5671
862	38.5954
861.5	38.3978
861	39.052
860.5	38.531
860	38.5675
859.5	38.9463
859	38.6381
858.5	38.0459
858	37.8353
857.5	39.1899
857	38.2522
856.5	38.1263
856	38.3684
855.5	38.273
855	37.9497
854.5	38.8618
854	37.7726
853.5	38.0587
853	38.7801
852.5	38.8909
852	37.8899
851.5	39.4087
851	38.9493
850.5	39.4781
850	38.53
849.5	39.506
849	40.2892
848.5	40.0243
848	39.0841
847.5	39.4627
847	39.1565
846.5	38.9469
846	39.6229
845.5	38.343
845	39.5801
844.5	38.8845
844	40.0748
843.5	39.4851
843	39.2119
842.5	39.4358
842	39.6744
841.5	39.6105
841	40.159
840.5	39.3661
840	40.3002
839.5	39.1119
839	39.9945
838.5	39.8551
838	39.3957
837.5	41.0773
837	41.7406
836.5	40.8564
836	41.3162
835.5	39.5757
835	39.5754
834.5	40.8345
834	40.563
833.5	41.0033
833	40.6892
832.5	40.6908
832	39.9625
831.5	39.9597
831	40.9313
830.5	39.5128
830	40.4774
829.5	39.0389
829	40.0188
828.5	39.6945
828	41.0409
827.5	41.0862
827	40.051
826.5	40.8245
826	40.7543
825.5	40.9594
825	40.2212
824.5	40.1229
824	40.6551
823.5	41.2594
823	40.074
822.5	41.2029
822	42.1102
821.5	41.0023
821	40.4516
820.5	40.8422
820	40.9337
819.5	40.4329
819	41.2091
818.5	41.4599
818	41.775
817.5	41.1645
817	41.9108
816.5	40.8594
816	41.3662
815.5	41.0462
815	41.2797
814.5	41.6879
814	41.1478
813.5	42.137
813	42.7715
812.5	43.1543
812	42.8368
811.5	42.3721
811	42.2228
810.5	42.3602
810	42.1603
809.5	41.8494
809	41.8517
808.5	42.6618
808	42.0855
807.5	42.5262
807	42.0451
806.5	42.9243
806	41.5887
805.5	42.414
805	42.6427
804.5	42.3107
804	42.4054
803.5	41.9553
803	42.2942
802.5	43.5815
802	42.2332
801.5	42.4761
801	42.3092
800.5	43.5142
800	42.8194
799.5	42.5997
799	42.6913
798.5	42.8945
798	42.8681
797.5	42.2821
797	42.3201
796.5	42.7516
796	42.3424
795.5	43.1303
795	41.8865
794.5	42.9678
794	44.2516
793.5	42.4041
793	42.2217
792.5	42.3613
792	43.38
791.5	43.3434
791	43.2468
790.5	43.8242
790	43.1677
789.5	42.4343
789	42.9238
788.5	42.6376
788	43.472
787.5	41.9027
787	44.6863
786.5	43.085
786	43.5051
785.5	42.459
785	43.2712
784.5	43.3023
784	44.4462
783.5	43.6294
783	42.5539
782.5	43.7989
782	44.0907
781.5	44.6755
781	44.9482
780.5	43.7763
780	44.5689
779.5	44.7782
779	44.1941
778.5	44.2087
778	44.3882
777.5	43.9221
777	44.5252
776.5	44.8698
776	44.5631
775.5	45.5819
775	45.0283
774.5	44.2453
774	45.0609
773.5	45.9717
773	46.7041
772.5	45.802
772	45.8697
771.5	45.318
771	44.5748
770.5	44.0955
770	42.4036
769.5	45.2261
769	45.2059
768.5	44.9316
768	45.6068
767.5	46.8359
767	45.7921
766.5	45.5029
766	44.9721
765.5	45.5069
765	45.0267
764.5	45.1805
764	44.936
763.5	44.9518
763	46.0779
762.5	45.5639
762	45.7362
761.5	46.6233
761	46.0881
760.5	45.7865
760	47.1444
759.5	46.2121
759	46.1725
758.5	46.7087
758	45.6628
757.5	46.2685
757	46.2227
756.5	45.634
756	45.966
755.5	45.3005
755	44.948
754.5	45.7127
754	46.1546
753.5	45.7339
753	45.7084
752.5	45.3929
752	45.8761
751.5	45.1728
751	45.6926
750.5	45.8212
750	45.6851
749.5	46.1273
749	44.8895
748.5	45.456
748	45.635
747.5	46.0989
747	45.098
746.5	46.1237
746	46.9116
745.5	45.9467
745	45.8779
744.5	46.6045
744	47.1296
743.5	47.1569
743	46.4747
742.5	46.4704
742	47.3885
741.5	45.7284
741	46.1892
740.5	46.5457
740	46.5983
739.5	46.5286
739	48.6021
738.5	48.0347
738	47.166
737.5	48.1612
737	48.4987
736.5	47.9642
736	49.2004
735.5	48.709
735	49.7505
734.5	48.2899
734	49.465
733.5	49.0039
733	48.3408
732.5	48.9787
732	48.7563
731.5	49.6612
731	48.9397
730.5	48.9723
730	48.3159
729.5	49.2966
729	50.6902
728.5	50.3631
728	50.8558
727.5	51.7051
727	52.1172
726.5	52.6063
726	51.1312
725.5	53.3216
725	52.6126
724.5	52.3682
724	54.3376
723.5	53.2769
723	54.0405
722.5	54.0471
722	54.1733
721.5	52.7845
721	52.6516
720.5	52.0484
720	52.4925
719.5	51.6104
719	51.3108
718.5	50.272
718	50.454
717.5	50.2297
717	50.122
716.5	50.3503
716	49.0257
715.5	49.4086
715	48.3119
714.5	47.9831
714	48.2066
713.5	46.1549
713	46.5857
712.5	46.1371
712	46.3659
711.5	45.2692
711	44.2559
710.5	44.4216
710	43.7841
709.5	43.62
709	43.965
708.5	44.0462
708	43.813
707.5	43.3748
707	43.0199
706.5	43.9396
706	43.7555
705.5	43.0484
705	43.2819
704.5	43.3162
704	42.7004
703.5	44.1908
703	43.6676
702.5	43.9825
702	43.5522
701.5	42.2734
701	43.7002
700.5	43.4377
700	42.7125
699.5	43.246
699	42.248
698.5	42.1433
698	43.4783
697.5	43.19
697	43.1506
696.5	43.8287
696	43.6129
695.5	43.3619
695	42.0404
694.5	43.0995
694	43.3321
693.5	42.9391
693	41.6318
692.5	42.0374
692	42.7584
691.5	42.3118
691	42.4477
690.5	42.4927
690	42.6956
689.5	43.1764
689	43.1958
688.5	43.2593
688	42.9207
687.5	42.3563
687	42.6225
686.5	41.7732
686	41.1812
685.5	41.6112
685	41.9219
684.5	41.8757
684	41.0051
683.5	42.2937
683	41.9322
682.5	41.7747
682	41.41
681.5	41.8246
681	42.3382
680.5	41.6474
680	42.2036
679.5	43.1731
679	42.3643
678.5	42.6495
678	42.1576
677.5	42.1604
677	41.5396
676.5	42.6456
676	44.2702
675.5	42.5375
675	43.195
674.5	42.8168
674	42.059
673.5	43.2247
673	43.6487
672.5	44.2282
672	43.6962
671.5	43.8016
671	43.5006
670.5	43.4636
670	43.7596
669.5	43.8851
669	43.0683
668.5	43.6477
668	43.7784
667.5	43.7733
667	44.3852
666.5	43.4506
666	43.429
665.5	43.6379
665	42.9058
664.5	43.8918
664	44.4154
663.5	45.1712
663	45.2724
662.5	45.2535
662	45.4643
661.5	46.4108
661	44.9053
660.5	46.5111
660	46.4041
659.5	46.3417
659	47.5852
658.5	46.6054
658	46.7971
657.5	46.0447
657	45.444
656.5	47.0248
656	47.2846
655.5	47.8836
655	47.3335
654.5	47.5355
654	48.2156
653.5	48.7935
653	49.2559
652.5	51.1007
652	50.5605
651.5	50.278
651	50.2392
650.5	49.3058
650	49.3188
649.5	48.9202
649	46.5572
648.5	46.3544
648	45.8561
647.5	44.836
647	45.5568
646.5	46.2047
646	45.8819
645.5	46.0042
645	46.4399
644.5	47.1489
644	46.8184
643.5	46.3228
643	46.7039
642.5	46.0233
642	44.5804
641.5	44.3211
641	43.2491
640.5	43.014
640	42.2867
639.5	41.6829
639	42.7167
638.5	41.649
638	42.4346
637.5	41.0736
637	41.878
636.5	40.8634
636	40.9304
635.5	41.9551
635	40.7766
634.5	41.0458
634	40.584
633.5	41.5762
633	40.7672
632.5	41.2374
632	42.2505
631.5	41.459
631	41.3151
630.5	40.8934
630	41.3931
629.5	40.5931
629	40.0535
628.5	38.9772
628	38.7663
627.5	38.6577
627	38.957
626.5	37.6677
626	38.7931
625.5	39.1511
625	40.1296
624.5	38.6726
624	37.4366
623.5	38.4843
623	39.3817
622.5	39.4608
622	39.1948
621.5	39.5554
621	38.8166
620.5	40.5405
620	39.9271
619.5	38.601
619	39.0883
618.5	38.9938
618	40.1657
617.5	40.583
617	39.1426
616.5	39.6545
616	39.92
615.5	41.0646
615	40.3204
614.5	41.018
614	40.787
613.5	41.0083
613	42.7444
612.5	41.997
612	43.4436
611.5	44.3645
611	46.8683
610.5	48.0906
610	48.6106
609.5	49.9297
609	52.5202
608.5	53.8399
608	53.7087
607.5	53.6052
607	52.8024
606.5	49.8489
606	46.9087
605.5	45.318
605	44.6171
604.5	42.5018
604	41.5964
603.5	40.7922
603	40.448
602.5	40.8824
602	40.3827
601.5	39.4222
601	40.5443
600.5	39.4731
600	38.4156
599.5	39.7095
599	40.6898
598.5	39.9045
598	40.8053
597.5	40.8029
597	39.6915
596.5	40.5416
596	39.5905
595.5	41.2017
595	40.1065
594.5	40.0465
594	39.6836
593.5	39.2992
593	40.5487
592.5	39.1719
592	40.6488
591.5	39.6156
591	39.4475
590.5	39.4087
590	39.3519
589.5	40.2324
589	39.5629
588.5	40.6969
588	39.4699
587.5	40.497
587	39.6376
586.5	41.0487
586	41.7186
585.5	42.521
585	42.5972
584.5	42.7684
584	42.8996
583.5	43.8282
583	44.9264
582.5	45.6438
582	47.6854
581.5	48.7247
581	49.8733
580.5	52.0622
580	55.0838
579.5	57.6191
579	61.0453
578.5	66.0027
578	69.9468
577.5	70.4473
577	71.1091
576.5	68.8685
576	66.179
575.5	62.4207
575	57.5412
574.5	54.8504
574	54.322
573.5	52.8139
573	52.5172
572.5	54.6952
572	54.8132
571.5	54.6931
571	49.4866
570.5	44.4229
570	41.2155
569.5	39.5601
569	37.9572
568.5	35.8083
568	33.6075
567.5	32.6512
567	32.1237
566.5	31.2266
566	31.4241
565.5	30.1164
565	28.6947
564.5	28.572
564	28.0775
563.5	28.0175
563	26.6144
562.5	26.3623
562	27.3394
561.5	25.7397
561	26.4066
560.5	25.2215
560	25.5943
559.5	25.1169
559	25.0395
558.5	23.904
558	24.8317
557.5	25.0457
557	24.8602
556.5	26.3503
556	25.6043
555.5	25.2161
555	24.8425
554.5	24.6961
554	23.5108
553.5	24.6381
553	24.8442
552.5	25.2403
552	25.5676
551.5	25.568
551	23.2294
550.5	23.093
550	22.4599
549.5	22.6065
549	22.7373
548.5	21.9994
548	21.4753
547.5	21.7174
547	21.459
546.5	21.4199
546	21.0713
545.5	20.8588
545	21.0904
544.5	21.0592
544	20.3124
543.5	21.4779
543	20.8282
542.5	20.9698
542	20.3053
541.5	21.1668
541	20.9862
540.5	21.1237
540	20.9382
539.5	21.5727
539	21.3639
538.5	21.8574
538	22.4152
537.5	23.1609
537	23.5254
536.5	24.6415
536	25.5432
535.5	25.8386
535	24.5538
534.5	25.1679
534	23.9331
533.5	22.1888
533	21.1667
532.5	20.1697
532	20.4051
531.5	19.286
531	20.3461
530.5	19.5734
530	19.1948
529.5	18.5937
529	19.7594
528.5	19.2583
528	19.5501
527.5	19.1597
527	19.6624
526.5	19.9451
526	20.2714
525.5	20.1574
525	19.3981
524.5	19.0216
524	19.9173
523.5	19.6681
523	19.6059
522.5	19.5847
522	18.9274
521.5	19.2681
521	19.1415
520.5	20.0945
520	19.1405
519.5	19.5174
519	19.605
518.5	19.3507
518	19.4215
517.5	19.6019
517	19.6255
516.5	19.344
516	18.953
515.5	19.9752
515	19.0803
514.5	19.5242
514	19.1639
513.5	19.1026
513	20.2467
512.5	20.5951
512	19.204
511.5	19.8814
511	20.142
510.5	19.8724
510	20.0172
509.5	20.2056
509	21.2529
508.5	19.7485
508	20.6169
507.5	20.5245
507	20.9548
506.5	20.5688
506	20.2343
505.5	20.6388
505	20.2635
504.5	19.8751
504	19.7932
503.5	20.8989
503	21.304
502.5	19.8722
502	19.7386
501.5	19.8544
501	20.776
500.5	19.9686
500	19.7643
499.5	20.8709
499	19.7683
498.5	19.5467
498	19.6949
497.5	19.8209
497	19.0916
496.5	20.0221
496	19.979
495.5	18.7475
495	18.8976
494.5	21.425
494	19.6695
493.5	19.9887
493	19.7965
492.5	19.6164
492	18.9644
491.5	19.9217
491	20.0391
490.5	19.0716
490	19.9524
489.5	20.6421
489	20.0795
488.5	20.1009
488	21.0581
487.5	19.7919
487	20.0029
486.5	19.5157
486	20.1889
485.5	20.5495
485	20.1497
484.5	19.1315
484	19.6528
483.5	20.1014
483	19.8368
482.5	20.0551
482	19.7764
481.5	20.1741
481	20.5221
480.5	20.9989
480	20.3606
479.5	20.4045
479	19.9117
478.5	20.2152
478	20.6217
477.5	20.854
477	20.394
476.5	20.4387
476	20.5656
475.5	20.5982
475	20.5089
474.5	20.7527
474	19.9965
473.5	20.1093
473	20.8766
472.5	21.0435
472	21.2698
471.5	20.3172
471	20.4339
470.5	21.0308
470	20.7494
469.5	21.1639
469	20.9961
468.5	21.1633
468	21.5076
467.5	21.6728
467	21.3235
466.5	20.7289
466	20.4861
465.5	21.4318
465	20.6992
464.5	21.0907
464	20.7942
463.5	21.6168
463	21.1723
462.5	21.5797
462	21.9561
461.5	21.819
461	21.7811
460.5	21.8056
460	20.5813
459.5	20.1347
459	19.9552
458.5	20.1637
458	20.2575
457.5	20.3529
457	21.1072
456.5	20.9255
456	20.8423
455.5	20.1517
455	19.3153
454.5	20.5671
454	20.2137
453.5	20.5428
453	20.2635
452.5	20.4695
452	20.0426
451.5	20.2289
451	19.836
450.5	19.8663
450	19.7523
449.5	19.8229
449	19.8536
448.5	20.0729
448	20.0062
447.5	20.2929
447	20.8971
446.5	19.9525
446	20.6097
445.5	20.8324
445	20.2856
444.5	20.3587
444	20.8588
443.5	20.11
443	20.6108
442.5	19.7912
442	20.2859
441.5	21.5505
441	20.3956
440.5	19.7395
440	20.2928
439.5	19.3951
439	19.5868
438.5	21.053
438	19.926
437.5	19.9991
437	19.9695
436.5	20.1949
436	20.3343
435.5	20.2805
435	19.388
434.5	20.5733
434	19.7253
433.5	19.9946
433	20.3534
432.5	20.1847
432	19.9797
431.5	20.9888
431	20.4062
430.5	20.5757
430	20.3016
429.5	20.8356
429	20.6477
428.5	20.9615
428	20.7015
427.5	20.3633
427	20.711
426.5	21.0045
426	20.8967
425.5	20.5471
425	20.8066
424.5	20.3948
424	20.1119
423.5	20.5192
423	20.49
422.5	20.2681
422	20.679
421.5	20.8966
421	20.997
420.5	20.8994
420	20.35
419.5	20.8265
419	21.1397
418.5	20.8273
418	19.9953
417.5	20.7282
417	20.9133
416.5	21.0664
416	21.421
415.5	20.9397
415	20.9548
414.5	21.7552
414	20.5161
413.5	21.1445
413	21.0647
412.5	21.9733
412	21.5383
411.5	21.402
411	21.6611
410.5	21.0156
410	21.026
409.5	20.9644
409	21.5857
408.5	22.1113
408	22.2828
407.5	22.8862
407	22.6834
406.5	22.6833
406	23.0929
405.5	23.1769
405	23.8326
404.5	22.0946
404	22.9808
403.5	23.4145
403	22.5477
402.5	22.4708
402	23.0228
401.5	23.0723
401	23.243
400.5	22.8658
400	22.9357
399.5	23.6152
399	23.1626
398.5	23.9451
398	23.1624
397.5	23.4328
397	23.6007
396.5	23.5175
396	23.5327
395.5	23.4267
395	23.0934
394.5	23.3621
394	22.8657
393.5	23.5588
393	22.9713
392.5	22.0326
392	23.0832
391.5	22.8088
391	22.0093
390.5	23.3187
390	22.6429
389.5	22.8523
389	22.1216
388.5	22.3548
388	23.0371
387.5	23.1022
387	22.8307
386.5	23.5607
386	24.1637
385.5	23.9545
385	24.2086
384.5	23.9848
384	24.5076
383.5	25.0667
383	25.2623
382.5	26.0965
382	27.8884
381.5	30.6982
381	34.9321
380.5	40.8845
380	47.9279
379.5	56.8749
379	67.4967
378.5	77.7456
378	83.8964
377.5	73.3462
377	53.5761
376.5	36.5359
376	31.2669
375.5	31.1658
375	34.3646
374.5	41.3174
374	51.4326
373.5	64.0032
373	79.3847
372.5	93.0671
372	100.471
371.5	86.9952
371	56.2357
370.5	30.6172
370	19.0929
369.5	15.6425
369	14.7548
368.5	14.7885
368	14.1475
367.5	13.7176
367	11.9951
366.5	11.7406
366	11.4557
365.5	10.7835
365	10.2227
364.5	10.0826
364	10.0445
363.5	10.7011
363	11.9509
362.5	13.2007
362	12.9269
361.5	12.1506
361	10.9035
360.5	10.3766
360	10.1
359.5	9.49125
359	8.38012
358.5	7.40326
358	7.1181
357.5	7.29151
357	7.14754
356.5	7.23819
356	7.17771
355.5	7.31504
355	7.72997
354.5	7.57354
354	7.34839
353.5	7.34928
353	7.23782
352.5	7.23289
352	7.58491
351.5	7.34287
351	7.3272
350.5	7.53042
350	6.88021
349.5	7.21138
349	6.93752
348.5	6.76072
348	6.34584
347.5	6.7793
347	6.6361
346.5	7.04454
346	6.44806
345.5	6.93901
345	6.39928
344.5	6.52011
344	6.74634
343.5	6.24093
343	6.46528
342.5	6.66448
342	6.33431
341.5	6.44303
341	6.5886
340.5	6.66486
340	6.81531
